377,KPN-2-1-376,1,NULL,2,10, PENGKALAN KUNDOR,"PERTUBUHAN PENGANUT KEE TIAN KUNG SIMPANG EMPAT, ALOR STAR, KEDAH.","LOT 2693, JALAN TOKAI, SIMPANG EMPAT",,,0,555,16000 KP,019-4418426,keanpoh8426@gmail.com,0000-00-00,PPM-008-02-19052009,TIADA ,1,4,0,0,1,0,,14,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
378,KPN-2-5-377,1,NULL,2,15, SIDAM,"PERTUBUHAN PENGANUT KUAN YING SZE TOU MOO KOONG, KUALA MUDA","901-L,BELAKANG SMK.DATO BIJAYA SETIA",,,0,555,TIDAK DAPAT DIKENALP,016-7312267,bklim2267@gmail.com,0000-00-00,PPM-005-02-04122018,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
379,KPN-2-1-378,1,NULL,2,18,,"PERTUBUHAN PENGANUT LENG SUA KENG, LUNAS, KEDAH","280, LORONG MAKMUR 1/3,TAMAN MAKMUR, ",,,0,555,2657,016-4565099,tankuanbin@gmail.com,0000-00-00,PPM-011-02-22072013,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
380,KPN-2-1-379,1,NULL,2,18,,"PERTUBUHAN PENGANUT LIM SAN KONG, LUNAS, KEDAH","NO 38 JALAN SUNGAI SELUANG, BT6, LUNAS",,,0,555,3265,019-4521936,tangchoo@gmail.com,0000-00-00,PPM-044-02-23022012,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
381,KPN-2-1-380,1,NULL,2,18,,PERTUBUHAN PENGANUT LING THONG KEONG PADANG SERAI KEDAH (2017),"NO 810A JALAN TOKONG\\\
09400 PADANG SERAI\\\
KEDAH",,,0,555,19138,017-4528662,neohchengteck@gmail.com,0000-00-00,PPM-009-02-01022017,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
382,KPN-2-1-381,1,NULL,2,9, KOTA DARUL AMAN,PERTUBUHAN PENGANUT MI LEH CI XIN ALOR STAR KEDAH,"53-D, LORONG TIONG, JALAN TELOK WANJAH",,,0,555,197.7 KP,012-5809055,poo55cixin@yahoo.com.my,0000-00-00,PPM-010-02-13062007,1217-07-KDH,1,4,0,0,1,0,,14,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
383,KPN-2-5-382,1,NULL,2,15, SIDAM,"PERTUBUHAN PENGANUT NAM SAN TUA PEKONG BA BALI, SUNGAI PETANI, KEDAH","767, LORONG HARMONI 4, BANDAR UTAMA,",,,0,555,1400,012-4892313,chowkooimin1961@gmail.com,0000-00-00,PPM-003-02-15072012,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
384,KPN-2-5-383,1,NULL,2,15, SIDAM,PERTUBUHAN PENGANUT PU MEN DIAN DOU MU GONG SUNGAI PETANI KEDAH,"NO. 159 , JALAN PERGAM",,,0,555,TIDAK DAPAT DIKENALP,019-4582899,pmttbk159@gmail.com,0000-00-00,PPM-013-02-07112018,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
385,KPN-2-1-384,1,NULL,2,15,,"PERTUBUHAN PENGANUT QING ZAN ZHONG YUAN KUALA KETIL, KEDAH","28,TAMAN YASMIN",,,0,555,,012-4481277,thum1766@gmail.com,0000-00-00,PPM-002-02-18092013,,1,5,0,0,1,0,,13,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
386,KPN-2-5-385,1,NULL,2,15, SIDAM,"PERTUBUHAN PENGANUT SARA DUNSEWAN SUNGAI PETANI, KEDAH","NO. 531, LORONG GAMELAN 2/5, TAMAN RIA JAYA",,,0,555,1200,019-4461283,saradunsewansp@yahoo.com,0000-00-00,PPM-020-02-05092012,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
387,KPN-2-5-386,1,NULL,2,15, SIDAM,PERTUBUHAN PENGANUT SEAH ANG KONG SUNGAI PETANI.,"N 25,Jalan Zamrud 2/2 ,Taman Pekan Baru,08000,Sungai Petani,Kedah",,,0,555,130 MP,012-5683682,kklim4040@gmail.com,0000-00-00,PPM-016-02-14122015,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
388,KPN-2-5-387,1,NULL,2,14, TANJUNG DAWAI,"PERTUBUHAN PENGANUT SEAH ONG KONG SUNGAI LAYAR, SUNGAI PETANI, KEDAH.","NO. 114, LORONG 21, TAMAN SERI TANJUNG, SUNGAI LAYAR,",,,0,555,20 X 40,016-4280087,loykuihup5467@gmail.com,0000-00-00,PPM-034-02-14032011,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
389,KPN-2-5-388,1,NULL,2,15, PANTAI MERDEKA ,"PERTUBUHAN PENGANUT SENG HOCK TONG, TIKAM BATU, SUNGAI PETANI, KEDAH","LOT 27, BELAKANG SEKOLAH MENENGAH TIKAM BATU,",,,0,555,TIDAK DAPAT DIKENALP,012-4109305,ooibengkooi@gmail.com,0000-00-00,PPM-007-02-17062003,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
390,KPN-2-5-389,1,NULL,2,15, SIDAM ,"PERTUBUHAN PENGANUT SHAN QING THAN, DAERAH KUALA MUDA, KEDAH","NO. 34A, JALAN SEKERAT,",,,0,555,3563,012-5845552,spooi234@yahoo.com,0000-00-00,PPM-017-02-25082011,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
391,KPN-2-5-390,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGANUT SIAN YANG KONG SUNGAI PETANI,"49,Lorong 1/6,Taman Sri Wang",,,0,555,1076,019-4409666,cpng633@gmail.com,0000-00-00,PPM-003-02-09062015,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
392,KPN-2-1-391,1,NULL,2,18,,PERTUBUHAN PENGANUT TAI PAK KONG MAHANG KULIM KEDAH,"LOT 908, TEPI SUNGAI KERIAN, KARANGAN, PEKAN MAHANG,KULIM, KEDAH.",,,0,555,16145,012-5049728,tai_pakkong@yahoo.com,0000-00-00,PPM-015-02-02091999,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
393,KPN-2-5-392,1,NULL,2,15, BAKAR ARANG,"PERTUBUHAN PENGANUT TAI SHANG LAO ZHIN TAMAN SEJATI INDAH, SUNGAI PETANI, KEDAH","NOD-190, LORONG 16, TAMAN SEJATI INDAH",,,0,555,1400,012-4870281,shirly53@hotmail.com,0000-00-00,PPM-002-02-07022005,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
394,KPN-2-5-393,1,NULL,2,14, TANJUNG DAWAI,"PERTUBUHAN PENGANUT TAO BOO KEONG JETTY, SUNGAI PETANI, KEDAH","NO.19,JALAN MERANTI 2/2A.TA,TAMAN DESA MERANTI INDAH,SG PASIR",,,0,555,1417,012-4337382,laubonghuat57@gmail.com,0000-00-00,PPM-012-02-29122016,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
395,KPN-2-1-394,1,NULL,2,9, KOTA DARUL AMAN,"PERTUBUHAN PENGANUT TAU BU KEONG KEW ONG TAI TEH ALOR SETAR, KEDAH","NO. 1559 (2ND FLOOR), JALAN KOTA,P.O. BOX 106,",,,0,555,BANGUNAN KEDAI ,012-4829669,tanchongchye@gmail.com,0000-00-00,PPM-010-02-27122004,TIADA ,1,4,0,0,1,0,,14,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
396,KPN-2-5-395,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGANUT THAI FUO KOONG SUNGAI PETANI,"195-B,Pekan Lama",,,0,555,TIDAK DAPAT DIKENALP,012-5683682,wtkoo5337@gmail.com,0000-00-00,PPM-018-02-04012016,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
397,KPN-2-5-396,1,NULL,2,15, BAKAR ARANG,"PERTUBUHAN PENGANUT THIAN XIN MG XIN XI, SUNGAI PETANI, KEDAH;","LBS 89 BELAKANG TAMAN LOKE POH SEONG, BAKAR ARANG",,,0,555,TIDAK DAPAT DIKENALP,019-5073843,haijook@yahoo.com,0000-00-00,PPM-004-02-23082007,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
398,KPN-2-1-397,1,NULL,2,10, PENGKALAN KUNDOR,"PERTUBUHAN PENGANUT TOKONG DATUK KERAMAT, SIMPANG EMPAT, KEDAH","8-D, 1ST. FLOOR, JALAN TOKAI, SIMPANG EMPAT,",,,0,555,1540 KP,016-4215418,tionghua@outlook.com,0000-00-00,PPM-022-02-08112012,TIADA ,1,5,0,0,1,0,,14,0,PERSENDIRIAN (RUMAH KEDAI),0000-00-00 00:00:00,0000-00-00 00:00:00
399,KPN-2-5-398,1,NULL,2,15, BAKAR ARANG,"PERTUBUHAN PENGANUT TOKONG HIAN LENG TUA, SUNGAI PETANI, KEDAH","NO. 42, LORONG 2, TAMAN BERINGIN, ",,,0,555,24 X 40,012-3966190,cheahkahleng@gmail.com,0000-00-00,PPM-013-02-29122016,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
400,KPN-2-1-399,1,NULL,2,18,,PERTUBUHAN PENGANUT TOKONG KEW ONG YEAH KULIM KEDAH DARULAMAN,"B2, TAMAN KELADI, 09000 KULIM, KEDAH DARULAMAN",,,0,555,4570,012-4992988,joy.looi3@gmail.com,0000-00-00,PPM-008-02-19081991,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
401,KPN-2-5-400,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGANUT TOKONG KONG HOCK AUN KG KAMPIAN SG PETANI KEDAH,NO 508 KG KAMPIAN PEKAN LAMA 08000 SG PETANI,,,0,555,1400,019-4742528,ooichaihong@hotmail.com,0000-00-00,PPM-008-02-12101996,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
402,KPN-2-5-401,1,NULL,2,15, BAKAR ARANG,PERTUBUHAN PENGANUT TOKONG KUAN TEAH SUNGAI PETANI KEDAH,"145, SIN PIN ROAD,08000 SG PETANI KEDAH.",,,0,555,1600,016-5534041,kjlim34@gmail.com,0000-00-00,PPM-002-02-05092000,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
403,KPN-2-5-402,1,NULL,2,15, BAKAR ARANG,PERTUBUHAN PENGANUT TOKONG KUAN YING TANG SUNGAI PETANI KEDAH,"NO.LBS 93, BELAKANG TAMAN SETIA, 08000 SUNGAI PETANI, KEDAH.",,,0,555,1600,012-5368678,rpeterbalan@gmail.com,0000-00-00,PPM-027-02-18042001,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
404,KPN-2-5-403,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGANUT TOKONG LEI YIN SI SUNGAI PETANI KEDAH,"NO 1-54A KG GOK TEPI TAMAN INTAN,",,,0,555,TIDAK DAPAT DIKENALP,016-4630656,tokong.leiyinsi@gmail.com,0000-00-00,PPM-016-02-23101996,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
405,KPN-2-5-404,1,NULL,2,15, BAKAR ARANG,"PERTUBUHAN PENGANUT TOKONG SEAH ONG KONG PASAR PEKAN BARU SUNGAI PETANI, KEDAH.","NO. 84K, JALAN PERGAM",,,0,555,TIDAK DAPAT DIKENALP,012-4777468,ooiyoonthiam@yahoo.com.sg,0000-00-00,PPM-004-02-23101996,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
406,KPN-2-5-405,1,NULL,2,15, BAKAR ARANG,PERTUBUHAN PENGANUT TOKONG SEAH ONG KONG TAMAN BERSATU SUNGAI PETANI KEDAH,"NO. 62-C, LORONG 3, TAMAN BERSATU",,,0,555,TIDAK DAPAT DIKENALP,016-4914716,koayhangphong@yahoo.com.my,0000-00-00,PPM-006-02-06051998,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
407,KPN-2-5-406,1,NULL,2,15, SIDAM ,"PERTUBUHAN PENGANUT TOKONG SENG ONG KONG TAMAN RIA, SUNGAI PETANI, KEDAH","1549, LORONG 29, TAMAN RIA,",,,0,555,30 X 40,019-4009115,chtan1420@gmail.com,0000-00-00,PPM-014-02-16052011,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
408,KPN-2-5-407,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGANUT TOKONG SIAH ANG KONG BAKAR SAMPAH SUNGAI PETANI KEDAH,NO 9/1884 JLN KUALA KETIL 08000 SG PETANI KEDAH,,,0,555,TIDAK DAPAT DIKENALP,012-4288489,ooibengkooi@gmail.com,0000-00-00,PPM-019-02-18031998,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
409,KPN-2-5-408,1,NULL,2,15, SIDAM ,"PERTUBUHAN PENGANUT TOKONG SIN KEONG TOW BO, SUNGAI PETANI, KEDAH","LOT 67, JALAN UNDER OFF JALAN PERGAM, PEKAN LAMA,",,,0,555,TIDAK DAPAT DIKENALP,016-4750589,slgteiknam@gmail.com,0000-00-00,PPM-021-02-26022003,,1,5,0,0,5,0,,4,0,TIDAK DAPAT DIKENALPASTI,0000-00-00 00:00:00,0000-00-00 00:00:00
410,KPN-2-5-409,1,NULL,2,14, BUKIT SELAMBAU,"PERTUBUHAN PENGANUT TOKONG TUA PEK KONG TAMAN BANDAR BARU SUNGAI LALANG, SG. PETANI, KEDAH","62, LORONG JATI 11-A, TAMAN BANDAR BARU,08000 SG. PETANI,KEDAH.",,,0,555,1400,017-4771932,khen_ck@yahoo.com,0000-00-00,PPM-004-02-28062001,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
411,KPN-2-5-410,1,NULL,2,14, BUKIT SELAMBAU,"PERTUBUHAN PENGANUT TOU MU KANG QI LING TAN SUNGAI PETANI , KEDAH","304,Jalan Kelab Cinta Sayang, Taman Bandar Baru",,,0,555,1500,019-4292777,qilingtansp@gmail.com,0000-00-00,PPM-007-02-24122012,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
412,KPN-2-5-411,1,NULL,2,14, BUKIT SELAMBAU,"PERTUBUHAN PENGANUT TOU MU KUNG AIR MENDIDIH, SUNGAI PETANI, KEDAH.","NO. 245, AIR MENDIDIH",,,0,555,1200,016-4826111,J3W3LSB3RRY@gmail.com,0000-00-00,PPM-006-02-23122008,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
413,KPN-2-1-412,1,NULL,2,15,,"PERTUBUHAN PENGANUT TOW BOO KEONG KUALA KETIL, KEDAH","NO.1191 LORONG BIDARA 31, TAMAN DESA BIDARA",,,0,555,,019-4613349,siewaun67@gmail.com,0000-00-00,PPM-007-02-08112011,,1,5,0,0,1,0,,13,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
414,KPN-2-1-413,1,NULL,2,10, ANAK BUKIT,"PERTUBUHAN PENGANUT TOW BOO KEONG, MERGONG, ALOR SETAR, KEDAH","NO. 10, TAMAN MERGONG JAYA FASA 2, JALAN LENCUNG BARAT",,,0,555,1000 KP,017-4455032,boonchuan0116@gmail.com,0000-00-00,PPM-006-02-15112011,TIADA ,1,5,0,0,1,0,,14,0,PERSENDIRIAN (RUMAH KEDIAMAN),0000-00-00 00:00:00,0000-00-00 00:00:00
415,KPN-2-5-414,1,NULL,2,15, SIDAM,"PERTUBUHAN PENGANUT WEI YAN THAN, SUNGAI PETANI, KEDAH.","NO. 332-B, JALAN KUALA KETIL, BAKAR ARANG",,,0,555,40 X50,019-4323313,royce_yong@hotmail.com,0000-00-00,PPM-001-02-29022016,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
416,KPN-2-5-415,1,NULL,2,14, TANJUNG DAWAI,"PERTUBUHAN PENGANUT XUAN LING GONG SEMELING, KEDAH",224 LORONG 5 TAMAN MALINJA SEMELING,,,0,555,1450,012-4574264,bcchewl@hotmail.com,0000-00-00,PPM-013-02-15012002,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
417,KPN-2-1-416,1,NULL,2,18,,"PERTUBUHAN PENGANUT YEE LAN SHEN HUI, TAMAN SELASIH, KULIM, KEDAH.","NO. 1370, JALAN SELASIH 3, TAMAN SELASIH,",,,0,555,5041,012-5905822,karen_sktang@yahoo.com,0000-00-00,PPM-002-02-02062004,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
418,KPN-2-5-417,1,NULL,2,15, BAKAR ARANG,PERTUBUHAN PENGANUT YIN HONG TUA TUA RI SA YA PEK SUNGAI PETANI,"E350 , LORONG 24, TAMAN SEJATI INDAH",,,0,555,130 MP,012-4372116,yinhongtua@yahoo.com,0000-00-00,PPM-011-02-26102017,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
419,KPN-2-5-418,1,NULL,2,14, TANJUNG DAWAI,"PERTUBUHAN PENGANUT YIN HU TUA LI YA PEK, KUALA MUDA, KEDAH.","NO. 100, TAMAN ORKID, SUNGAI LAYAR, ",,,0,555,1256,016-4982888,cheahkahleng@gmail.com,0000-00-00,PPM-001-02-30102016,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
420,KPN-2-1-419,1,NULL,2,9, ALOR MENGKUDU,PERTUBUHAN PENGANUT YONG LE TANG ALOR SETAR,"NO. 20,LORONG TANJONG, JALAN LANGGAR,",,,0,555,40 KP,012-4625205,yongletang@yahoo.com,0000-00-00,PPM-002-02-09072017,TIADA ,1,3,0,0,1,0,,14,0,TANAH KERAJAAN,0000-00-00 00:00:00,0000-00-00 00:00:00
421,KPN-2-5-420,1,NULL,2,14, TANJUNG DAWAI,"PERTUBUHAN PENGANUT YU DI GONG BEDONG, KEDAH","no.224, lorong 5, taman malinja ",,,0,555,1400,016-4300916,josephlim224@gmail.com,0000-00-00,PPM-004-02-09062015,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
422,KPN-2-5-421,1,NULL,2,15, SIDAM ,"PERTUBUHAN PENGANUT-PENGANUT AJARAN DEWA KEW WANG BEO, SUNGAI PETANI, KEDAH","185, JALAN KUALA KETIL, PEKAN LAMA",,,0,555,30 X 40,019-5166240,chunhenghang@yahoo.com,0000-00-00,PPM-002-02-15012002,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
423,KPN-2-1-422,1,NULL,2,9, ALOR MENGKUDU,"PERTUBUHAN PENGANUT-PENGANUT DATO KONG TAMAN MANGGIS, ALOR SETAR, KEDAH.","NO. 1, TAMAN MANGGIS, JALAN TANJUNG BENDAHARA,",,,0,555,750 KP,012-4266203,datokongmanggis@gmail.com,0000-00-00,PPM-013-02-04122010,TIADA ,1,3,0,0,1,0,,14,0,KERAJAAN NEGERI,0000-00-00 00:00:00,0000-00-00 00:00:00
424,KPN-2-1-423,1,NULL,2,18,,"PERTUBUHAN PENGANUT-PENGANUT DEWA XIAN TIAN SHANG KULIM, KEDAH","NO. F4, SIMPANG TIGA KELADI",,,0,555,824,016-4738602,xiantianshang@yahoo.com,0000-00-00,PPM-017-02-31102012,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
425,KPN-2-5-424,1,NULL,2,15, SIDAM ,"PERTUBUHAN PENGANUT-PENGANUT SAN SHAN GUO WANG, BATU DUA, SUNGAI PETANI, KEDAH","721, BATU DUA,SUNGAI PETANI, KEDAH",,,0,555,40 X 60,019-4028911,sanshanguowang@yahoo.com,0000-00-00,PPM-001-02-13111981,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
426,KPN-2-5-425,1,NULL,2,15, SIDAM ,PERTUBUHAN PENGIKUT RUMAH BERHALA TOW BOO KEONG SUNGAI PETANI KEDAH,NO LBS 847 KAMPONG TEBU PEKAN LAMA,,,0,555,20 X 30,019-4430482,megamkhan122@gmail.com,0000-00-00,PPM-001-02-09111990,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
427,KPN-2-5-426,1,NULL,2,15, BAKAR ARANG,"PERTUBUHAN PENGIKUT TOKONG HOCK TEIK SOO,TAMAN KELADI SUNGAI PETANI,KEDAH D.A","NO.1, LORONG ANGSANA 1, TAMAN KELADI",,,0,555,1195,019-4494484,ginteik@gmail.com,0000-00-00,PPM-004-02-09041991,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
428,KPN-2-5-427,1,NULL,2,14, BUKIT SELAMBAU,"PERTUBUHAN PENGURUSAN TANAH PERKUBURAN CINA BUKIT SELAMBAU, KEDAH.","NO. 50, PEKAN BUKIT SELAMBAU,",,,0,555,TIDAK DAPAT DIKENALP,019-4580328,kubur.bktselambau@yahoo.com,0000-00-00,PPM-015-02-16022011,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
429,KPN-2-1-428,1,NULL,2,10, KUBANG ROTAN,"PERTUBUHAN PENGURUSAN TANAH PERKUBURAN KWANG TUNG KAMPUNG TELAGA JUAN, MUKIM KUBANG ROTAN, KEDAH","NO. 67, TELAGA JUAN, MK. KUBANG ROTAN",,,0,555,3500 KP,012-4943893,chowsiewkeong@gmail.com,0000-00-00,PPM-001-02-12122005,TIADA ,1,5,0,0,1,0,,14,0,MILIK KOMUNITI CINA (PERKUBURAN),0000-00-00 00:00:00,0000-00-00 00:00:00
430,KPN-2-1-429,1,NULL,2,18,,"PERTUBUHAN PENGURUSAN TOKONG KWONG HOCK KEONG, KULIM, KEDAH.",NO. 292 JALAN MARKET,,,0,555,1602,016-4230809,christiu4871@gmail.com,0000-00-00,PPM-007-02-17091968,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
431,KPN-2-5-430,1,NULL,2,15, SIDAM ,"PERTUBUHAN PERHIMPUNAN KRISTIAN SUNGAI PETANI, KEDAH (CHRISTIAN ASSEMBLY IN SUNGAI PETANI)","134B TINGKAT 1, JLN MASJID SATU,TAMAN PEKAN BARU,08000 SUNGAI PETANI KEDAH",,,0,555,1200,016-4624530,Khawscstephen@hotmail.com,0000-00-00,PPM-008-02-21031991,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
432,KPN-2-5-431,1,NULL,2,15, PANTAI MERDEKA ,"PERTUBUHAN SAMMADITTHI MEDITATION GROVE SUNGAI PETANI, KEDAH.","LOT 617, TANAH KUBUR CINA, SUNGAI PASIR, MUKIM PINANG TUNGGGAL",,,0,555,40 X 60,019-4438995,bhteohblm@gmail.com,0000-00-00,PPM-012-02-26022009,,1,4,0,0,5,0,,4,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
433,KPN-2-1-432,1,NULL,2,15,,"PERTUBUHAN WAT SUSAN SELUANG KAMPUNG TANAH LINCIN KUALA KETIL,KEDAH","WAT SUSAN SELUANG,KAMPUNG TANAH LINCIN",,,0,555,,013-4315029,pksmp222@outlook.com,0000-00-00,PPM-033-02-31052018,,1,5,0,0,1,0,,13,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
434,KPN-2-1-433,1,NULL,2,18,,"PERTUBUHAN YEE LAN SENG HUI TAMAN DESA SENI, LUNAS, KEDAH","NO. 165, JALAN DESA SENI 3, TAMAN DESA SENI, 09600 LUNAS, KEDAH",,,0,555,5009,016-4888677,Beeshan0325@yandex.com,0000-00-00,PPM-001-02-17082016,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
435,KPN-2-1-434,1,NULL,2,18,,PERTUBUHAN YEE LAN SENG HUI TAMAN IHSAN,"206,LORONG IHSAN 7, TAMAN IHSAN 3",,,0,555,2108,017-4741789,lklee90@hotmail.com,0000-00-00,PPM-001-02-21112013,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
436,KPN-2-1-435,1,NULL,2,18,,"RUMAH BERHALA HOCK TEIK LUNAS, KEDAH SELATAN (HOCK TEIK SOO LUNAS, SOUTH KEDAH)","286, JALAN SUNGAI ,",,,0,555,21527,019-4477964,gohoolee@gmail.com,0000-00-00,PPM-005-02-28061978,,1,4,0,0,1,0,,6,0,PERSENDIRIAN,0000-00-00 00:00:00,0000-00-00 00:00:00
437,KPN-2-1-436,1,NULL,2,16,,"RUMAH BERHALA HOCK TEIK SOO, KUPANG, BALING (HOCK TEIK SOO TEMPLE BALING KEDAH)","NO. 67, MAIN ROAD,KUPANG, BALING KEDAH",,,0,555,800 kps,019-4565123,tokchuilai74@gmail.com,0000-00-00,PPM-002-02-02051979,,1,5,0,0,1,0,,13,0,RUMAH KEDAI,0000-00-00 00:00:00,0000-00-00 00:00:00
438,KPN-2-1-437,1,NULL,2,9, SUKA MENANTI,"RUMAH BERHALA SAM TAI CHU, SEBERANG JALAN PUTRA, ALOR SETAR, KEDAH","No.168, Jalan Biru 2, Kampong Berjaya, Seberang Jalan Putra, 05150 Aloe Setar, Kedah.",,,0,555,1200 KP,012-5404873,steven_73_ngoi@hotmail.com,0000-00-00,PPM-001-02-20101973,TIADA ,1,3,0,0,1,0,,14,0,KERAJAAN NEGERI,0000-00-00 00:00:00,0000-00-00 00:00:00
439,KPN-2-1-438,1,NULL,2,10, KUBANG ROTAN,RUMAH TOKONG KOCK BENG TONG,"SIMPANG EMPAT KUAR, MUKIM PADANG LALANG",,,0,555,150 KP,012-4932912,kimtian912@gmail.com,0000-00-00,PPM-001-02-12091980,TIADA ,1,5,0,0,1,0,,14,0,TUMPANG (SUMBANGAN MASYARAKAT TEMPATAN),0000-00-00 00:00:00,0000-00-00 00:00:00
